证券代码,净利润增长率%,加权平均ROE本期,加权平均ROE上年同期,加权平均ROE增长率%,营业收入增长率%,基本
1,899.18,159.57,152.27,438.11,235.59,16.39
2,220.5,176.77,167.21,59.4,205.19,12.04
4,3607.97,77.89,54.38,3229.34,290.14,0.85
5,-131.71,-0.07,0.14,-218.96,656.34,0.03
6,255.22,147.13,140.96,112.97,174.32,4.58
7,598.92,29.23,28.83,365.0,-58.67,0.46
8,2410.99,37.18,31.86,1385.57,415.88,0.9400000000000001
9,118.84,90.06,99.12,-5.06,97.99,1.88
10,-5330.94,-56.43,23.48,-5391.69,273.91,-1.27
11,1215.89,183.07,158.15,976.08,207.48,4.62
12,569.82,104.88,90.7,475.16,114.16,3.47
14,-20.22,77.45,88.19,-88.17,126.26,2.06
16,2743.49,40.52,-15.9,-1101.02,110.62,1.96
17,1837.76,28.87,70.48,1651.89,-39.5,0.0
18,3131.95,84.32,48.63,3745.32,95.96,2.07
19,674.89,13.56,22.89,235.4,96.0,0.48
20,-69.86,11.16,13.94,-100.13,247.03,0.11
21,228.57,52.06,51.44,175.9,8.2,1.78
22,-2.56,121.17,135.07,-61.57,7.72,6.94
23,300.72,43.42,42.96,258.28,98.03,1.09
24,141.54,82.19,81.21,13.73,358.66,9.68
25,649.08,36.71,32.33,310.76,-43.76,0.63
26,118.61,78.15,82.21,-32.64,130.86,2.94
27,38.32,80.63,86.37,-29.26,46.63,4.65
28,195.91,195.51,210.93,-68.95,126.84,15.46
29,458.44,81.74,76.58,327.71,116.86,1.62
30,53.05,55.69,55.88,6.42,40.33,2.03
31,241.71,99.99,88.84,192.04,285.08,2.92
32,1403.24,48.25,55.49,519.05,43.26,1.67
33,-1625.05,32.01,-57.35,-1465.79,17.22,-0.11
34,2215.68,144.28,254.22,282.79,8817.2,2.12
35,142.49,48.58,-47.95,66.94,253.53,1.06
36,1992.32,137.42,74.2,1412.89,1841.99,3.09
37,-1298.61,2.25,2.04,-1600.17,3.01,0.31
38,1343.95,5.17,17.23,-3680.52,550.13,1.5
39,908.08,197.26,201.26,635.7,304.8,14.06
42,3987.57,107.21,97.58,3653.18,275.0,10.17
43,988.06,104.71,103.02,306.89,162.58,6.17
45,-1296.99,6.93,16.61,-1434.55,158.05,0.04
46,470.82,101.07,88.52,381.95,314.59,2.66
48,5660.39,95.28,189.38,4663.08,117.65,1.5899999999999999
49,-527.08,273.7,251.97,-311.79,336.24,8.78
50,-1973.33,42.18,37.06,-2545.4,205.68,2.47
55,1049.52,180.47,131.42,638.25,169.21,4.5
56,-2502.24,-131.89,82.77,-3851.02,453.07,-1.67
58,-545.15,21.21,13.02,-580.67,130.91,0.37
59,-1182.01,32.46,23.15,-1387.86,743.29,2.27
60,319.73,88.78,87.31,177.92,136.43,2.65
61,422.33,26.89,28.96,337.51,83.05,0.96
62,467.12,126.18,118.96,722.3,356.26,4.14
63,189.63,64.35,60.97,98.83,102.92,4.8100000000000005
65,293.86,145.22,140.0,80.98,215.44,6.02
66,1985.8,43.05,34.73,3705.83,612.83,1.17
68,-10488.21,-1178.62,-1182.61,-100763.69,2587.5,-2.27
69,216.84,174.52,174.12,16.19,183.07,6.43
70,290.12,70.84,62.06,141.32,246.7,2.5700000000000003
78,2419.53,84.9,76.57,1840.73,287.66,1.53
88,-27.74,78.39,87.28,-75.02,-15.59,2.24
89,64.73,58.57,64.26,-25.7,57.99,2.47
90,453.04,68.24,54.49,330.97,103.67,4.34
96,389.37,52.28,54.41,332.28,5.39,1.9100000000000001
99,31.54,62.13,65.77,-50.72,67.76,2.3
100,323.85,94.43,97.0,95.7,115.24,1.6600000000000001
150,4968.31,80.02,87.4,4257.5,1232.74,2.91
151,269.13,61.68,57.63,241.8,190.6,2.02
153,285.53,32.51,29.19,237.36,123.12,1.04
155,-5981.78,-72.59,-101.01,-7505.63,188.68,-1.8
156,152.95,64.46,80.87,-92.72,80.5,1.83
157,-988.46,127.74,160.08,-1292.18,96.19,5.03
158,917.78,28.36,27.71,433.16,146.58,1.06
159,29.9,89.97,108.34,-118.31,-20.61,3.26
166,79.59,52.8,63.81,-48.81,68.7,1.51
301,119.0,51.48,52.22,81.14,50.09,1.26
333,151.75,111.31,110.3,5.9,81.06,10.43
338,351.07,181.98,188.46,163.94,198.98,19.13
400,434.57,104.28,97.66,332.78,138.06,6.32
401,-9482.38,83.5,102.18,-10654.1,316.66,4.94
402,124.87,100.16,97.22,44.17,192.09,7.19
403,1136.79,247.81,16234.12,-263.83,24.67,1.74
404,495.65,87.44,90.09,278.14,108.29,2.36
407,-2939.53,28.47,52.97,-2989.17,92.77,0.54
408,-31.6,-62.67,-148.99,-92.62,12.99,0.44
409,-338.7,-49.0,-16.37,-479.16,964.2,-0.25
410,-2238.72,-91.29,-106.13,-2807.38,-28.34,-1.9100000000000001
411,403.07,177.11,181.81,109.25,168.88,3.41
413,1512.19,90.76,85.34,52084.43,1151.43,2.26
415,302.95,30.21,16.16,110.65,399.01,3.09
416,2034.41,41.62,36.62,2301.85,-112.22,0.62
417,112.41,137.6,146.07,-53.42,78.2,4.54
418,676.42,145.8,125.2,500.67,155.63,9.91
419,197.8,80.44,79.22,71.18,88.99,2.41
420,-4289.98,-156.69,-193.12,-7230.9,52.14,-1.81
421,141.12,86.04,89.22,25.21,-18.86,2.49
422,-3577.07,57.83,92.0,-3637.26,94.83,2.7
423,226.4,219.72,219.11,5.71,163.75,16.84
425,495.4,8.05,11.7,522.76,27.96,0.38
426,1350.87,48.27,26.52,964.93,303.61,1.62
428,-2295.39,32.02,41.13,-1326.22,13.12,0.6900000000000001
429,199.94,79.09,73.61,125.16,68.65,2.84
430,33.04,93.26,124.84,-102.43,12.58,1.4100000000000001
488,390.98,62.41,56.85,262.34,72.26,5.17
498,143.25,79.12,68.37,190.35,64.44,2.06
501,112.23,78.4,77.16,8.8,7.39,6.33
502,-1138.6,-46.24,26.29,-1297.18,1949.95,-0.42
503,195.32,12.8,12.03,201.67,-34.01,0.2
504,-997.28,-297.09,194.23,-1031.6,-94.54,-0.71
505,-1571.19,-286.8,-73.26,-3965.63,258.69,-0.55
506,-5351.14,83.14,175.35,-6401.86,188.63,0.91
507,410.52,65.35,67.51,329.14,68.6,2.54
509,-630.49,-314.17,-366.19,-1016.22,2648.43,-0.11
510,583.92,-20.17,-33.66,371.7,-7.86,-0.32
511,-1440.42,-48.82,-53.4,-1545.18,310.39,-0.49
513,1347.98,183.58,135.21,982.07,155.46,20.81
514,1509.79,39.41,43.42,1452.86,198.32,1.29
516,247.41,102.18,107.04,49.11,75.4,1.98
517,213.88,94.24,144.87,107.8,251.99,1.97
518,-1734.47,-13.78,-33.38,-1816.87,77.26,-0.09
519,288.62,20.68,-5.06,1247.45,1.65,0.67
520,-8298.88,-159.1,43.03,-14355.72,18.43,-1.8399999999999999
521,1607.63,66.54,68.57,1056.24,136.98,2.84
522,192.2,77.32,63.98,102.99,52.72,1.97
523,268.31,24.81,23.79,112.68,292.72,0.66
524,-949.74,33.4,25.34,-854.64,21.2,0.8300000000000001
525,964.61,57.97,46.1,247.16,64.84,4.09
526,-814.4,-64.57,-113.59,62863.84,6229.24,-0.8
527,165.79,96.09,100.55,-10.87,60.03,4.11
528,717.2,86.47,95.35,566.02,59.89,6.03
529,169.42,77.79,74.98,81.54,79.74,1.31
530,80.25,54.35,56.21,3.15,32.69,2.73
531,826.95,132.09,119.96,599.28,31.88,6.27
532,276.72,51.89,39.32,259.18,113.44,1.01
533,234.74,107.64,115.77,107.57,157.59,1.75
534,439.56,50.74,47.36,451.11,64.03,1.26
536,95.73,96.63,111.04,-114.67,-8.11,2.98
537,872.88,196.4,160.39,476.13,316.94,4.96
538,445.62,410.62,432.32,-57.2,318.58,41.42
539,3895.64,86.52,83.69,3778.67,27.56,3.62
540,380.8,274.19,287.44,14.54,396.1,5.92
541,1832.44,98.12,90.6,1504.54,86.74,3.19
545,-383.04,-68.0,46.94,-727.27,66.62,0.45
546,1241.8,106.21,79.6,1057.42,5996.94,2.19
547,596.35,60.57,58.7,294.19,366.85,1.7000000000000002
548,424.55,35.05,29.54,410.12,370.13,1.03
550,40.59,178.45,193.64,-87.98,147.56,16.44
551,740.9,37.26,39.78,661.83,51.59,1.3
552,106.08,112.88,129.86,6.92,109.07,3.8200000000000003
553,512.48,80.11,88.13,440.8,9.68,2.47
554,-84.81,8.74,23.98,-83.66,0.04,0.17
555,29.25,38.64,46.49,-68.96,8.93,1.6
557,-1791.84,11.24,544.98,2656.64,600.22,0.1
559,130.18,142.36,136.68,66.06,84.0,2.85
560,142.47,49.83,55.64,18.93,53.78,2.66
561,75.67,48.19,55.2,13.25,43.16,0.76
562,616.16,118.12,120.58,268.51,564.62,4.69
563,288.4,82.8,86.32,-4.14,204.28,2.38
564,281.41,44.76,48.94,-13.32,192.63,1.46
565,456.13,96.32,94.19,123.63,369.87,2.31
566,227.75,77.45,90.87,-83.36,175.83,2.15
567,1601.26,61.9,53.57,1151.87,503.78,0.89
568,179.73,262.52,283.7,27.47,143.3,15.32
570,268.38,43.29,34.8,205.33,30.87,1.37
571,-6.15,53.03,57.43,-89.77,141.2,1.05
572,-875.95,7.06,23.26,-935.33,77.4,0.31
573,-253.76,29.92,19.69,-301.33,270.84,0.72
576,515.09,-68.37,-56.92,83.21,-19.45,-0.56
578,0.9,38.05,67.87,-69.26,18.94,0.97
581,420.55,165.23,154.59,210.96,138.52,14.91
582,143.82,108.43,108.04,89.93,335.04,3.93
584,-367.61,26.37,26.04,-660.81,145.59,1.28
585,-2427.69,-39.46,-17.44,-2804.87,-167.53,-0.11
586,3896.22,77.87,1.09,2981.46,0.6000000000000001,0.66
587,268.22,79.47,277.18,-132.39,222.82,2.76
589,-1125.49,44.09,54.74,-1299.06,60.08,2.37
590,-297.65,-2.45,-0.4,-436.33,56.38,0.09
591,133.53,52.03,51.05,742.51,74.26,1.92
592,119.46,48.36,76.18,-22.28,131.71,0.44
593,2605.65,64.81,64.1,2238.67,88.95,0.8300000000000001
594,-1483.32,-9.17,2.22,-1506.57,577.72,-0.18
595,-2611.53,-144.84,-142.64,-2133.38,53.43,-2.11
596,606.62,189.98,174.89,377.46,188.38,13.5
597,-2828.13,-6.76,20.37,-2005.44,29.29,-0.33
598,-1003.49,83.19,72.11,-1069.23,90.74,2.67
599,270.11,42.27,10.45,196.85,22.87,1.24
600,1234.51,93.43,93.55,1003.83,84.84,4.36
601,451.3,52.31,39.22,396.35,58.43,1.88
602,-32.29,24.83,16.14,39.31,143.86,1.33
603,200.33,273.14,258.03,1747.99,92.96,3.79
605,-1713.76,-9.23,7.15,-2002.91,202.9,1.0
606,-2489.17,-32.81,-32.14,-2899.06,55.28,-0.44
607,-1906.81,25.48,18.27,-1610.72,12.44,0.62
608,-1622.12,32.33,28.72,-1944.04,120.65,0.75
609,827.02,76.61,86.57,730.96,1434.32,2.87
610,326.8,14.87,19.98,299.58,84.79,0.33
611,-2375.97,-108.42,-98.35,-2608.94,398.72,-1.29
612,2092.27,52.01,67.67,1454.61,-10.33,2.29
613,-1600.1,-14.11,-14.47,-1650.63,2.39,-0.03
615,-2655.31,51.27,15.76,-2891.6,84.93,1.57
616,-181.15,57.14,68.17,-247.78,2.47,1.74
617,-1806.48,-16.64,-12.45,-1780.39,-98.14,0.6900000000000001
619,89.79,53.65,57.72,34.12,-31.89,3.07
620,74.92,104.85,107.82,49.51,165.93,2.21
622,-443.49,-30.72,-11.77,-492.55,-54.88,-0.15
623,198.88,133.44,142.08,37.05,128.25,17.29
625,4672.42,180.58,165.25,4155.66,219.29,10.02
626,1798.04,148.58,156.93,1328.12,215.9,4.02
627,143.99,37.69,29.14,-616.49,-33.05,0.9400000000000001
628,-149.73,30.92,35.75,-314.54,-25.23,0.4
629,34304.58,-130.28,-157.03,38727.05,-101.72,-1.25
630,-3.75,56.98,65.38,-134.96,99.93,3.42
631,160.29,145.73,156.45,-17.41,194.79,3.3
632,153.42,17.11,17.07,70.11,104.44,0.30000000000000004
633,-241.28,-26.05,-17.79,-430.9,-16.82,-0.1
635,420.14,48.28,55.98,213.64,8.42,2.93
636,552.49,40.21,13.13,411.84,71.16,1.52
637,1638.91,82.06,72.54,1592.48,42.07,1.3
638,-1403.65,83.27,312.88,-1534.37,101.29,0.56
639,-366.61,98.16,83.24,-7.21,185.28,6.24
650,133.74,166.24,178.98,-32.67,173.72,3.37
651,292.3,301.53,296.22,23.14,154.64,24.08
652,-21700.04,61.24,59.89,-23280.72,252.54,1.07
655,-5506.06,52.72,102.14,-6132.68,60.58,1.75
656,5632.92,128.21,119.91,547.6,784339.94,5.42
657,-2638.61,-20.61,-27.94,-2816.87,31.9,-0.49
659,-1727.61,-121.6,-136.88,-2335.23,-63.57,-0.98
661,572.87,199.41,188.96,264.1,183.4,18.81
662,9562.52,-23.36,-33.37,-1835.33,215.85,0.04
663,-580.72,6.73,4.46,-391.48,162.22,0.53
665,245.71,64.11,63.17,76.8,166.73,3.42
666,246.24,87.6,71.92,115.94,84.24,6.52
667,381.28,49.98,53.84,312.57,228.66,1.26
668,-2915.33,21.14,40.21,-3034.02,2541.62,0.84
669,127.51,60.18,30.99,2463.9,101.97,4.75
670,-989.27,-38.96,23.45,-1340.54,145.18,-0.27
671,625.98,214.74,217.19,109.68,520.06,6.86
672,526.74,162.35,179.03,758.64,451.48,2.09
673,19995.49,82.89,-1011.84,178.36,2667.55,0.75
676,7798.89,-96.5,-113.55,-973.75,735.51,-0.1
677,-494.72,-207.9,-230.18,-841.7,-11.13,-0.78
678,-904.75,9.3,11.05,-1353.92,136.39,0.13
681,962.68,71.51,36.71,1157.67,13446.37,1.29
682,136.06,23.0,20.68,107.46,122.44,0.35000000000000003
683,-184.85,80.9,82.11,-216.05,125.79,2.5300000000000002
685,187.61,119.08,127.6,46.24,57.38,8.93
686,539.45,108.88,124.21,242.69,276.48,5.44
687,-3806.98,8.25,-10.28,-3945.66,110.5,0.15
688,61.28,84.77,97.54,-27.77,71.37,1.1
690,151.56,121.38,135.17,17.18,108.46,3.02
691,-738.84,-10.93,2.51,-535.46,-0.21,-0.03
692,156.66,22.3,21.31,6883.96,58.31,0.85
693,-241.42,-33.71,14.68,-334.55,12.48,-0.58
695,-2153.23,-0.42,-2.76,-1744.29,99.25,-0.07
697,-379.67,3.98,-14.16,-459.23,5765.3,-0.08
698,230.96,31.8,31.01,800.34,80.53,1.52
700,224.54,91.91,94.28,57.6,96.17,3.79
701,179.59,76.67,85.38,-180.06,231.72,2.93
702,-130.95,10.77,10.19,-161.65,-10.05,0.18
703,463.99,71.35,49.68,3537.12,167.14,5.69
705,223.01,41.0,38.94,99.24,89.03,1.8599999999999999
707,-10998.24,-215.74,-61.28,-13980.73,35.43,-3.41
708,174.48,125.06,124.8,66.82,81.88,8.1
709,553.99,22.54,33.62,510.96,12.1,0.9400000000000001
710,-1489.37,22.91,6.66,-883.97,27.38,0.93
711,1048.87,-0.42,-7.23,-134.78,865.1,0.38
712,1514.51,122.23,121.17,1129.03,111.62,3.51
713,41.71,51.45,56.34,-62.61,58.66,1.6400000000000001
715,164.53,74.09,74.61,33.19,11.59,2.93
716,4747.62,114.01,83.96,2491.85,187.5,2.15
717,-4542.31,-94.29,-265.53,-7275.32,86.73,-2.29
718,114.37,165.69,190.06,-58.42,122.94,3.36
719,93.31,73.24,73.11,9.09,78.34,4.2
720,-2436.35,-54.47,-30.73,-2807.63,26.94,-0.46
721,-312.52,30.87,36.43,-391.74,-7.42,0.6900000000000001
722,-350.38,-129.04,-143.52,-1405.51,-36.79,0.29
723,474.11,22.89,28.95,-172.54,71.07,0.48
725,-2851.79,18.61,-6.58,-1984.53,314.41,0.41000000000000003
726,67.52,132.28,141.21,-35.06,54.43,7.42
727,-1604.88,-3.15,-2.63,-596.55,377.56,-0.04
728,229.99,70.48,76.13,80.72,185.79,5.24
729,-56.86,55.72,62.64,-140.84,34.44,2.98
731,-423.9,37.83,44.9,-500.4,-0.92,1.47
732,259.7,128.93,140.21,-39.67,300.18,6.5
733,241.19,33.29,29.61,169.65,145.99,2.31
735,177.29,20.51,21.19,81.64,80.99,0.45
736,671.35,68.32,58.85,451.39,1015.27,4.46
737,-8635.23,-200.2,-212.89,-13040.96,-26.15,-2.38
738,137.6,51.94,35.34,129.77,49.57,1.63
739,106.11,73.8,68.41,856.47,95.85,1.76
748,340.44,53.44,56.09,194.41,115.6,1.65
750,16.52,53.24,27.26,77.26,126.54,1.63
751,-987.99,-172.56,-391.27,-1203.2,83.7,-1.08
752,425.89,43.65,46.57,343.46,30.96,1.11
753,149.23,81.68,86.39,109.43,159.11,1.51
755,-1045.32,-122.12,-139.41,-1907.11,51.9,-3.44
756,372.65,43.83,36.16,368.97,73.66,1.74
757,28.02,222.46,137.7,220.97,2.43,0.48
758,685.51,60.08,62.67,481.68,146.4,1.78
759,881.63,56.2,65.7,793.36,61.57,2.08
760,-1971.78,-13.64,-46.58,-2292.18,-57.58,-0.34
761,-2035.86,-0.97,-11.8,-2266.94,29.95,-0.06
762,-723.69,4.27,11.0,-772.5,90.28,0.07
766,3037.86,23.7,20.78,748.48,444.25,0.67
767,-7259.72,-90.57,-105.31,-8166.23,115.99,-0.9400000000000001
768,-42.36,25.4,27.15,41.14,93.26,1.13
776,19.81,99.41,93.71,725.05,155.6,8.11
777,56.33,61.14,64.39,-27.15,48.69,2.15
778,176.62,75.27,79.85,13.33,72.79,4.13
779,-609.81,-0.79,-21.12,-759.46,15.93,-0.03
780,-1362.45,63.73,84.85,-1517.32,18.86,2.23
782,-1222.59,8.1,-11.78,-1332.87,41.3,0.19
783,234.7,109.09,117.03,89.3,169.8,3.99
785,17198.55,34.95,2.7199999999999998,14093.66,-7.05,1.34
786,285.9,162.9,155.24,74.88,171.94,9.49
788,522.1,82.49,84.46,441.84,83.58,1.42
789,529.15,149.19,138.55,349.84,163.95,6.26
790,595.51,65.44,43.91,487.7,59.52,1.05
791,-507.09,33.28,36.32,104.64,58.3,1.4100000000000001
792,-1457.3,112.1,180.9,-1556.03,97.17,6.94
793,204.95,86.92,84.58,81.53,47.1,1.96
795,645.15,0.0,-64.55,-548.8,79.53,-0.02
796,364.16,86.28,76.37,705.06,131.4,1.49
797,240.73,76.1,69.26,130.93,152.31,2.41
798,-954.05,12.02,2.37,-1248.69,92.16,0.29
799,380.14,84.09,81.96,159.65,204.73,3.33
800,-2162.9,45.6,59.53,-2328.16,58.49,2.13
801,-103.03,51.06,58.36,403.46,-23.57,1.55
802,2851.44,45.89,28.09,881.55,353.75,1.8900000000000001
803,-1612.47,-69.21,-87.92,-1892.18,364.08,-0.58
806,162.92,-16.26,-42.98,-387.1,-57.16,-0.2
807,-2047.1,1.8399999999999999,-2.63,-2541.63,156.55,0.17
809,-1507.64,149.4,147.7,1283.8,270.82,8.8
811,-2.37,54.26,60.26,-33.04,24.9,2.42
813,-2420.47,48.57,29.86,3360.46,125.51,1.01
815,-6059.46,-229.98,-82.47,-7993.65,-3.63,-4.65
818,-304.37,22.77,19.38,-336.01,19.39,0.74
819,-202.44,67.21,93.74,-248.51,10.63,1.69
820,351.47,-81.96,392.46,1193.6,201.29,0.91
821,-1375.05,14.56,6.5600000000000005,-1693.59,137.35,0.55
822,658.04,-30.62,-53.03,414.96,-23.99,-1.2
823,115.81,66.87,68.25,41.02,66.25,2.94
825,-562.4,35.81,23.82,-692.34,-8.97,1.46
826,282.58,151.45,157.51,-17.95,349.03,7.92
828,186.53,124.41,114.94,104.77,134.06,4.7
829,-1063.52,45.25,44.88,-1175.37,104.88,0.9500000000000001
830,739.48,75.74,59.31,681.6,97.1,2.83
831,-525.98,-247.34,-277.18,-1025.54,-64.33,-1.31
833,-653.03,28.6,34.41,-592.48,-13.64,0.88
835,-1545.53,21.04,19.94,-1706.92,-110.66,0.31
836,-2023.91,3.6,60.07,-1945.23,169.01,0.14
837,-1430.96,26.36,35.14,-1377.53,17.39,0.64
838,-714.21,59.66,51.43,-937.21,36826.59,1.31
839,91.32,39.35,42.57,32.63,81.69,1.31
848,154.76,253.41,251.57,20.23,44.17,5.61
850,47.98,18.69,22.97,26.85,14.71,0.7000000000000001
851,388.07,25.76,22.3,170.46,338.42,1.0
852,-14316.96,22.02,33.08,-16378.33,-27.82,0.21
856,-1622.93,-146.84,-259.54,-2319.89,14.27,-0.86
858,227.82,206.91,204.82,42.3,159.8,15.86
859,-3836.65,-6.19,-9.77,-4221.9,-29.33,-0.17
860,154.04,68.96,72.55,21.91,87.45,5.28
861,79.72,172.94,184.26,-40.14,127.9,3.83
862,-5050.02,-23.56,-1.6099999999999999,-5017.04,118.71,-0.44
863,509.08,97.13,121.76,118.76,1168.42,2.31
868,-184.67,19.38,42.08,-302.52,112.27,0.54
869,36.04,228.55,254.67,-93.37,45.49,18.36
875,-6006.93,-10.03,-21.88,-5077.83,139.06,-0.28
876,410.04,144.56,142.15,77.89,697.63,8.24
877,138.39,92.61,113.5,-90.48,97.77,6.21
878,-5311.1,16.65,-41.78,-6101.81,123.69,0.41000000000000003
880,31.91,95.68,108.23,-87.1,96.5,3.02
881,-1163.0,32.85,41.81,-1531.29,156.26,1.37
882,265.65,22.37,30.32,-84.11,125.75,0.67
883,211.61,73.28,67.51,182.85,61.09,2.73
885,108.52,78.96,89.55,491.28,40.36,4.33
886,389.8,23.41,8.35,365.97,257.06,0.58
887,246.72,211.44,216.75,1.3,257.59,5.79
888,399.03,115.35,109.73,239.04,118.85,4.5600000000000005
889,-1346.47,57.78,49.37,-1577.19,63.08,1.76
890,-16.41,35.24,18.37,1971.08,-18.77,0.92
892,-31.39,28.51,86.45,-214.7,161.97,1.05
893,-10995.67,-94.98,-33.21,-17003.1,-54.22,-3.2
895,160.22,257.99,258.3,52.55,78.99,14.37
897,-2823.45,-59.54,-47.15,-2926.74,90.29,-0.55
898,-267.37,1.6,-4.64,-329.55,24.93,0.11
899,-375.69,76.89,78.64,-546.62,-1.46,2.52
900,67.03,110.75,117.83,-23.75,272.04,9.75
901,221.53,46.08,26.71,399.46,193.22,1.85
902,-1493.48,15.07,-12.64,-1578.04,25.74,2.77
903,185.49,43.99,43.87,115.95,143.48,2.07
905,61.15,80.11,83.98,-7.42,219.22,3.2800000000000002
906,667.77,56.97,51.45,320.16,450.4,1.7000000000000002
908,-2447.72,-19939.44,-167.5,-367242.23,33.71,0.49
909,302.6,42.64,36.24,224.09,164.29,1.18
910,174.15,95.48,85.26,122.62,25.03,4.65
911,-1743.48,-22.65,-7.64,-1830.01,10.16,-0.89
912,-5929.02,-243.96,-83.19,-9139.9,-53.09,-3.55
913,-1012.68,17.32,17.16,-1174.32,-28.49,0.6000000000000001
915,409.66,165.93,152.85,220.63,135.52,6.82
916,242.16,143.1,143.34,185.97,103.32,5.31
919,130.67,74.73,74.12,91.39,62.31,3.17
920,255.37,80.51,68.54,338.37,19.93,1.78
921,340.27,250.32,508.46,-0.77,72.09,4.82
922,-2469.49,-156.73,-201.31,-7791.6,-46.35,-1.04
923,-1448.62,0.42,-3.85,-848.57,-33.56,0.39
925,-453.51,16.99,32.46,-688.12,99.26,0.25
926,118.81,84.61,88.04,-7.04,134.73,6.87
927,-1940.25,-242.65,-52.78,-3116.98,-121.94,-1.87
928,-10728.0,-36.32,-44.46,-12346.34,-64.73,0.14
929,94.49,43.72,60.87,-19.51,-62.73,1.27
930,-3678.79,5.28,-5.89,-5130.85,33.38,0.12
931,398.85,17.34,25.94,96.67,35.84,0.21
932,-10463.18,-43.73,-86.94,-11990.57,64.18,-1.8900000000000001
933,-792.37,54.91,95.17,-912.86,78.65,1.83
935,839.69,97.75,317.04,340.58,39.2,1.42
936,640.7,65.7,68.08,300.55,7.01,1.99
937,1508.67,95.77,131.91,1262.49,32.93,6.74
938,719.98,59.56,57.08,78.94,286.76,5.29
939,716.68,58.11,83.24,-1.72,103.34,2.08
950,-3321.46,15.86,30.35,-5292.53,696.6,0.76
951,776.1,100.16,104.0,649.49,101.41,8.15
952,-10623.62,3.16,1.75,-12387.39,45.33,0.07
953,-788.81,-123.19,-103.49,-1903.34,8.33,-0.75
955,-10457.83,-18.5,-69.93,-3524.26,144.68,-0.18
957,381.41,131.64,129.79,159.94,199.34,5.21
958,-168.35,64.96,-97.38,-17.88,-7.73,1.8
959,-4579.76,7.24,3.8,-4526.37,-42.45,0.34
960,-2710.3,-6.22,-12.96,-7126.37,149.15,-0.61
961,91.37,106.91,104.81,537.97,234.6,5.64
962,-10885.15,-47.87,-12.92,-11594.23,26.66,-1.76
963,915.84,801.39,808.26,107.07,506.73,41.94
966,-14.73,77.15,99.99,-116.7,-30.66,3.22
967,941.8,56.13,49.02,575.89,169.51,2.04
968,-2519.83,-143.21,-131.52,-3103.39,-52.62,-2.64
969,-293.81,30.43,36.89,-401.16,52.11,1.2
970,348.47,127.31,129.08,165.53,135.53,4.73
971,3072.87,-155.67,-157.95,-3839.29,542.5,0.05
972,-2446.76,-312.0,-320.57,-2297.8,-84.59,-3.51
973,2872.24,76.02,55.34,2597.32,-51.62,1.73
975,2847.06,46.24,34.54,763.87,360.72,1.49
976,726.63,-91.89,-137.54,-464.5,91.44,-0.47000000000000003
977,1339.62,80.46,74.53,887.5,390.03,3.39
978,1016.33,30.54,31.79,833.71,137.13,1.13
979,-1760.77,62.4,165.61,-1939.54,224.39,1.6600000000000001
980,1381.78,33.88,26.73,234.05,1257.8,1.63
981,172.19,145.06,27.0,1493.57,100.38,4.25
982,-796.94,30.87,40.97,-1218.87,163.32,0.72
983,269.78,102.24,138.08,177.08,117.37,4.33
