证券代码,净利润增长率%,加权平均ROE本期,加权平均ROE上年同期,加权平均ROE增长率%,营业收入增长率%,基本
985,1124.78,33.79,22.28,1097.17,64.23,1.29
987,167.92,139.58,158.89,-136.52,22.73,6.63
988,425.28,75.79,70.96,329.11,154.44,2.7199999999999998
989,139.89,140.49,140.02,92.29,286.81,6.3
990,840.9,29.17,26.47,150.21,136.0,2.06
993,162.64,28.44,30.79,133.0,183.46,1.1400000000000001
995,-10460.54,-345.36,-84.46,-22269.53,151.21,-1.29
996,273.63,40.05,37.77,309.12,-9.38,0.86
997,443.23,115.65,99.45,278.53,188.77,3.19
998,366.65,121.85,113.6,168.89,120.68,3.65
999,118.13,165.77,168.47,-2.7199999999999998,110.93,9.47
2001,146.93,176.59,252.13,-13.49,74.58,12.36
2002,-413.87,49.23,-33.62,-60.16,107.34,1.99
2003,105.72,136.05,138.61,10.55,65.13,6.98
2004,238.61,108.21,115.98,-26.05,613.81,7.01
2005,-2619.53,29.34,38.15,-3121.21,67.66,1.05
2006,1117.69,62.34,37.3,739.77,167.02,1.69
2007,285.88,192.33,195.94,45.65,235.99,8.39
2008,12024.83,153.18,135.38,11308.42,228.75,5.86
2009,3606.47,60.76,69.73,3152.9,130.5,1.98
2010,217.33,106.92,114.41,4.01,275.91,3.27
2011,-12.91,63.52,74.02,-138.6,154.45,2.51
2012,444.75,78.81,82.75,351.93,81.63,1.88
2013,126.95,77.08,75.44,35.97,89.44,3.4
2014,130.76,140.49,139.19,24.01,67.57,6.22
2015,-5077.07,-46.5,3.42,-6685.61,78.63,-1.13
2016,1491.47,141.8,110.58,1167.36,338.2,3.12
2017,26.52,58.36,63.59,-39.54,40.32,1.6400000000000001
2018,379.0,35.55,53.24,-121.94,461.48,0.61
2019,-273.92,45.97,25.49,30.62,205.68,1.88
2020,775.89,63.71,48.41,502.01,161.98,2.64
2022,37.37,197.68,217.38,-83.39,130.26,4.38
2023,92.7,56.15,62.17,-79.6,90.42,1.99
2025,123.84,101.4,96.91,40.71,185.4,4.58
2027,-3458.61,174.6,107.58,1553.73,-52.36,7.82
2029,108.47,107.77,115.51,-47.06,75.77,6.4
2030,229.24,246.98,261.22,-107.22,429.84,3.62
2032,191.86,177.26,163.58,77.37,151.74,9.71
2033,129.62,100.07,103.35,613.7,101.79,4.75
2034,1234.05,53.16,30.01,1284.54,-42.92,3.73
2036,105.03,71.17,59.93,429.85,216.01,1.7000000000000002
2038,127.37,209.08,229.38,-66.31,149.78,9.76
2039,389.44,68.61,75.93,402.02,230.33,4.08
2041,3642.86,166.08,160.39,3267.09,110.51,6.26
2042,6128.56,98.97,89.09,1121.73,151.44,5.13
2044,1161.34,88.45,82.8,1127.69,200.78,1.6099999999999999
2045,-44.73,46.9,49.23,-130.16,175.83,1.63
2046,-1116.92,29.05,38.08,-1057.94,58.43,1.4
2047,-1834.77,73.1,66.57,-1546.66,92.95,1.19
2048,499.94,124.49,123.96,269.55,193.1,7.25
2050,159.28,143.23,147.71,4.33,139.13,6.37
2052,-1686.07,-66.03,-64.98,-1672.46,-82.28,-1.07
2054,153.0,114.93,128.68,17.26,110.35,4.42
2055,950.36,166.1,166.64,461.54,502.84,5.26
2058,-175.9,26.07,29.7,-197.83,3.7,0.54
2059,133.84,35.32,35.46,136.41,75.76,0.93
2061,500.42,40.47,2.18,783.3,156.77,1.73
2062,43.94,103.68,116.52,-42.15,57.15,3.6
2063,145.79,165.69,176.56,-39.85,201.35,4.46
2064,1437.11,76.79,78.06,1240.4,165.19,1.9100000000000001
2065,167.85,163.69,174.7,-71.65,207.74,6.27
2066,-5008.12,-5.22,5.52,-5918.27,202.96,0.55
2067,3033.04,44.2,14.66,2807.36,116.65,1.58
2068,3759.27,76.41,58.08,3200.71,174.6,2.2800000000000002
2069,-2022.33,-111.75,0.29,-2902.2,139.84,-0.08
2070,-1137.91,10.51,24.57,-1871.12,58.09,0.65
2072,-5309.96,-199.43,-166.2,-6174.56,13.27,-2.17
2073,-309.82,56.64,75.75,-412.12,153.62,1.8900000000000001
2074,200.21,122.59,115.77,193.77,320.87,3.93
2075,266.16,74.8,64.09,138.27,41.63,1.1400000000000001
2076,426.55,40.41,38.7,121.32,142.7,0.89
2078,374.08,116.58,102.98,200.05,133.84,4.21
2079,588.16,56.51,53.12,468.83,156.55,1.06
2080,464.9,163.96,173.2,175.1,424.68,10.8
2082,83.47,93.79,98.79,-6.06,115.93,4.06
2084,602.05,48.22,47.81,529.86,33.75,1.15
2085,437.53,156.81,143.53,305.77,100.23,5.67
2086,153.04,44.88,45.87,17.61,42.66,2.22
2087,327.13,52.2,46.48,155.22,130.88,1.82
2088,103.29,69.68,78.05,16.12,75.63,3.89
2089,-340.52,89.22,104.65,-571.33,206.35,2.39
2090,145.4,102.98,102.23,42.77,164.16,3.67
2091,141.9,151.3,160.15,-37.62,123.02,5.24
2092,6218.32,55.29,45.81,16265.02,310.29,3.5300000000000002
2094,491.53,95.85,81.11,260.1,280.27,2.69
2095,-0.8,120.94,133.82,-176.86,321.12,3.64
2096,-0.8200000000000001,116.01,130.42,-124.43,125.67,4.38
2097,149.0,44.73,43.97,110.25,192.98,1.71
2098,250.69,84.71,78.47,152.21,96.3,2.9699999999999998
2101,296.4,90.8,90.74,30.6,281.05,6.33
2102,2019.54,-15.65,-19.63,-533.06,1114.56,-0.12
2103,673.5,53.96,58.17,260.66,127.89,1.8599999999999999
2104,128.47,164.49,172.56,-13.42,157.74,2.94
2106,-4435.59,57.42,67.47,-4964.2,247.25,2.36
2107,135.44,43.0,46.69,133.24,154.97,0.73
2108,357.92,155.04,150.18,82.22,182.64,5.02
2109,381.4,31.22,43.79,448.25,-3.7199999999999998,1.06
2110,-2264.91,31.95,-10.42,-3201.48,51.55,2.66
2111,82.99,84.85,98.5,-112.1,159.45,3.29
2112,-2313.54,-3.61,30.54,-2629.26,-47.86,0.15
2114,-1594.62,-78.36,-92.03,-2404.65,97.11,-1.09
2115,71.38,51.92,63.31,-52.28,131.0,1.79
2116,166.85,167.83,165.38,45.99,103.59,5.3
2117,151.75,116.06,111.85,42.38,108.94,5.2
2118,538.96,87.61,93.39,169.06,304.78,2.62
2119,-1755.68,32.61,24.79,-1848.68,95.83,1.02
2120,394.17,145.96,123.44,470.59,98.1,4.79
2121,265.27,98.49,101.23,36.56,302.87,2.77
2122,-580.06,46.22,71.52,-670.73,-14.71,2.02
2124,370.52,120.24,136.88,102.02,130.0,2.85
2125,-143.47,-5.4,-26.74,-523.75,73.56,0.26
2126,357.28,103.46,101.7,176.66,177.38,4.86
2127,67.16,37.99,16.38,1243.37,242.37,0.48
2128,182.97,197.25,211.04,21.38,70.99,7.35
2129,428.87,22.98,28.38,214.88,352.76,0.8
2130,511.76,119.02,119.74,209.97,240.86,2.86
2131,386.7,101.28,111.42,8.67,289.43,2.9
2132,131.31,47.26,57.11,9.82,132.5,1.24
2133,250.34,92.21,96.53,191.44,208.84,2.7199999999999998
2134,-4437.11,-48.49,-49.29,-4723.75,15.79,-1.12
2135,223.68,39.83,39.26,99.72,154.02,1.38
2136,-3689.33,37.35,-15.72,-4409.78,179.97,1.02
2137,401.98,1.98,4.12,-201.13,108.63,0.37
2139,254.98,106.77,107.66,44.89,179.11,2.81
2140,-124.29,139.99,157.79,-244.65,130.53,4.57
2141,771.98,15.69,15.44,652.55,97.55,0.33
2142,224.31,169.4,166.29,23.02,227.88,13.03
2143,-311.53,169.13,141.04,612.8,113.06,2.32
2144,455.34,56.29,52.97,148.12,88.79,4.61
2145,-1609.26,-119.51,-180.67,-2477.71,244.79,-1.38
2147,-378.5,81.54,89.89,6485.48,53.59,2.76
2149,-2255.99,0.85,6.37,-2536.99,99.8,0.04
2151,140.15,56.26,70.87,-114.57,262.83,2.39
2152,108.48,182.69,200.59,-84.67,142.63,8.34
2153,128.33,179.52,195.02,-67.79,244.03,7.66
2154,-325.12,78.84,98.53,-500.63,123.88,3.29
2155,710.1,83.96,81.06,495.43,236.11,3.01
2156,250.32,41.68,43.1,130.98,215.81,1.52
2157,710.74,91.17,91.64,496.32,243.07,2.21
2159,40.29,30.69,32.91,-37.84,123.7,1.15
2160,37.84,7.41,3.08,-491.73,127.08,0.67
2162,-529.53,-35.51,-34.63,-628.55,18.31,-0.6000000000000001
2163,-1932.86,-64.35,-54.76,-2257.84,133.5,-0.65
2165,78.12,92.47,105.73,-34.42,105.36,2.16
2166,-2456.7,40.96,20.31,-3090.61,290.37,0.8200000000000001
2167,-8416.75,-3.89,6.32,-9627.56,153.91,0.51
2168,-389.63,44.72,62.31,-462.82,70.3,0.84
2170,510.43,68.1,85.94,302.63,28.76,1.3
2171,308.39,49.15,30.94,241.45,92.3,1.77
2172,-867.92,-8.65,-50.45,-1139.57,100.38,0.1
2173,-280.85,22.02,29.19,-540.86,402.63,1.07
2174,-332.27,157.66,140.66,298.91,392.62,5.05
2175,-232.61,4.95,30.47,-471.95,140.41,0.51
2176,686.34,51.94,51.94,302.99,353.73,1.34
2178,293.91,47.19,49.81,113.87,195.63,1.09
2179,235.37,133.39,126.69,59.39,199.07,6.32
2180,1261.83,134.14,101.52,4498.0,490.98,3.07
2181,-9532.93,5.96,4.66,-8377.09,-111.12,0.25
2183,206.5,87.64,90.24,9.22,369.04,2.3
2184,1186.86,37.59,45.34,1127.24,68.87,1.29
2185,251.93,92.2,91.03,49.32,263.2,2.7800000000000002
2186,71.62,114.18,116.04,-6.01,57.62,5.42
2188,-2166.95,-179.07,11.12,-4756.16,258.07,-6.47
2189,805.2,22.29,24.55,791.92,94.58,0.5700000000000001
2191,223.3,304.22,305.46,26.04,94.64,10.64
2193,861.44,24.52,29.8,722.23,33.07,1.18
2194,-506.5,13.28,60.88,-566.16,19.51,0.61
2195,738.25,107.88,106.53,94.09,388.17,4.09
2196,954.91,51.06,52.11,574.23,180.89,2.07
2197,17.27,69.26,85.32,-141.01,170.36,2.1
2198,1174.8,58.27,89.14,462.13,299.71,1.09
2199,-406.32,-41.29,-32.27,-754.1,35.14,-0.96
2200,-1001.34,-86.29,-11.5,-1427.98,131.18,-3.04
2202,545.58,144.43,156.4,363.84,196.63,6.34
2203,154.87,115.22,115.32,22.58,171.88,3.5300000000000002
2204,-133.38,57.38,72.41,-137.91,5.5600000000000005,4.45
2205,207.94,45.97,62.24,128.12,132.32,2.41
2206,182.68,90.22,91.05,46.77,141.72,4.2
2207,-1290.02,-43.66,-37.28,-1655.84,-13.14,-0.66
2208,75.77,103.85,108.16,-18.72,221.94,4.17
2209,-375.08,37.76,46.17,-463.08,77.39,1.13
2211,-24100.74,-59.56,-55.95,-32176.6,70.64,-1.56
2212,471.27,56.11,64.18,-50.51,168.49,2.4
2213,-50.03,69.91,78.83,-102.62,-0.76,1.12
2214,7.85,64.87,74.64,-110.65,45.17,2.24
2215,119.25,91.32,92.94,13.5,112.67,2.67
2216,48.69,60.7,67.18,-35.45,150.53,3.22
2218,914.66,20.1,26.96,778.79,303.73,0.58
2219,239.58,142.67,154.34,-47.01,319.04,2.16
2220,96.69,97.06,107.25,-84.03,100.4,4.02
2221,635.2,90.18,82.16,147.6,369.55,3.11
2222,378.43,74.86,66.66,321.54,151.1,1.6
2223,270.39,171.6,180.21,-47.96,253.87,5.36
2224,666.5,252.1,247.74,156.12,109.56,6.82
2226,337.78,88.53,100.4,-57.2,351.37,4.05
2227,110.73,39.24,48.82,59.44,104.72,1.83
2229,-65.52,48.62,60.0,-212.37,197.2,1.63
2230,214.21,102.61,114.46,-96.87,368.85,4.29
2231,78.56,32.33,38.07,-11.38,176.68,0.86
2232,1261.86,48.47,61.13,1085.14,51.78,1.15
2234,-385.85,-1.51,-31.66,-578.94,131.36,0.6000000000000001
2235,-4039.97,-20.45,7.28,-2290.01,69.84,-0.84
2236,1233.27,725.28,707.07,183.0,1257.15,32.76
2237,105.14,84.35,99.08,-50.73,284.78,5.49
2238,113.34,81.52,80.69,21.32,3.12,3.77
2239,2180.89,47.4,53.91,576.0,522.54,1.35
2240,-2478.7,-9.19,-11.29,-2818.77,155.27,-0.28
2241,429.25,179.4,186.01,35.68,424.16,7.51
2242,30.14,175.38,194.51,-58.97,55.71,7.18
2243,312.83,65.12,76.49,198.0,84.35,1.62
2244,152.23,154.83,170.94,-43.89,285.92,5.74
2245,355.43,142.96,142.11,70.24,230.57,3.03
2246,120.09,44.89,45.46,128.82,181.41,1.43
2247,536.65,92.49,90.92,32.31,333.22,4.55
2248,-5950.36,-43.52,-34.72,-6269.28,-95.34,-0.9500000000000001
2249,137.01,93.27,108.68,-113.05,198.04,3.38
2250,178.24,147.26,160.5,-97.3,158.71,6.15
2251,27.55,90.83,106.62,-137.3,130.61,5.4
2252,451.68,155.4,171.16,-77.29,275.7,4.49
2253,243.42,59.53,67.08,73.66,95.37,3.37
2254,144.75,60.34,69.75,93.91,17.4,3.01
2255,61.51,75.25,93.44,-125.29,58.45,4.68
2256,805.44,67.82,75.59,510.43,85.77,1.17
2258,255.19,118.12,113.87,57.67,293.74,5.54
2259,497.97,20.55,26.06,294.4,139.2,0.36
2260,-57.1,12.48,20.07,-15.93,4.41,0.31
2261,208.56,76.82,99.19,-108.99,160.05,2.98
2262,291.88,194.76,193.08,18.59,151.12,4.73
2263,-1497.49,-11.82,21.0,-1649.43,-5.03,0.07
2264,-1369.05,2.86,26.27,-1568.63,129.9,0.56
2265,-580.73,-6.7,-0.05,-754.95,103.3,-0.11
2266,-6.26,70.21,94.66,-160.83,55.01,2.93
2267,48.56,116.95,133.73,-98.0,164.32,4.79
2268,255.09,93.94,104.72,76.76,230.44,3.22
2269,-1289.66,92.8,145.0,-1585.96,53.41,3.66
2270,-6.0,92.5,97.64,766.87,159.09,2.89
2271,430.47,177.2,173.99,70.8,344.87,8.58
2272,-902.47,25.88,48.37,-947.46,78.81,1.28
2273,254.1,122.87,137.34,-32.63,298.26,5.14
2274,-272.93,-7.53,5.85,-163.98,74.69,-0.45
2275,51.31,138.38,146.74,-18.33,39.27,5.18
2276,23.02,65.49,75.96,-108.29,146.79,1.82
2277,90.7,100.8,111.41,-85.14,108.64,4.73
2278,-1210.4,20.96,32.68,-1175.41,38.12,1.02
2279,390.82,72.51,72.19,152.45,368.19,3.36
2280,-464.27,104.69,119.54,-732.71,1236.92,2.3
2281,101.63,84.24,95.52,-45.62,134.26,7.06
2282,450.44,32.3,39.72,344.86,67.63,1.1400000000000001
2283,224.54,51.84,55.31,73.26,185.82,2.59
2284,34.36,67.72,81.05,-103.81,122.41,2.7800000000000002
2285,244.42,149.93,157.47,-2.91,287.89,4.75
2286,77.09,36.82,43.72,-30.07,127.32,2.1
2287,65.81,126.92,131.25,-16.37,93.26,4.53
2288,28.69,19.89,28.96,0.62,262.43,0.59
2289,-5455.87,-157.8,-120.73,-3384.53,98.75,-9.09
2290,-528.79,16.22,34.13,-630.92,95.87,0.99
2291,-1924.12,2.8,40.28,-2157.36,62.2,0.2
2292,113.93,99.04,117.85,-102.33,213.53,3.18
2293,143.86,140.84,150.72,-28.26,167.8,11.34
2294,227.45,213.95,220.87,-8.81,180.73,10.94
2295,-1138.04,11.73,19.97,-1264.54,163.25,0.67
2296,27.74,48.34,78.18,-184.64,145.84,2.14
2297,-3849.17,-7.36,4.61,-3975.99,139.76,-0.17
2298,510.39,54.81,65.73,96.18,175.61,1.83
2299,-8691.81,37.67,56.43,-8905.96,216.47,1.56
2300,5.6,94.93,110.08,-79.02,119.95,3.13
2301,385.32,40.21,50.94,248.67,181.38,1.6099999999999999
2302,-25.84,75.09,89.18,-112.97,191.09,4.15
2303,136.67,69.38,86.12,-45.72,156.01,3.38
2304,224.06,266.25,296.48,-57.85,210.17,35.72
2305,112.12,99.49,118.64,-68.81,237.85,2.32
2306,-620.95,-0.09,-1.4100000000000001,-885.04,12.6,0.26
2307,184.35,30.34,45.64,-127.04,163.13,0.88
2308,98.13,85.44,115.87,-67.83,89.31,2.47
2309,341.16,56.94,78.9,124.05,306.78,4.35
2310,513.82,170.6,178.29,28.44,456.71,11.02
2311,259.6,118.23,124.36,32.84,212.19,4.59
2312,-3274.66,15.57,28.59,-1622.11,137.37,0.75
2313,-0.07,48.14,69.48,-166.42,171.64,3.9
2314,-1000.14,1.8399999999999999,7.3,-1562.91,32.28,0.5
2315,-7.67,63.41,87.09,-158.62,176.37,8.78
2316,-2221.02,-2.2800000000000002,13.7,-2269.5,222.18,-0.04
2317,162.32,100.09,137.28,-53.81,138.32,5.57
2318,73.75,62.57,81.26,-42.13,58.95,3.21
2319,869.15,21.26,44.24,964.87,62.51,0.89
2320,112.11,57.67,88.88,-96.23,76.55,3.36
2322,211.16,64.13,94.93,-14.69,278.37,5.13
2323,104.75,152.45,149.49,3810.25,229.83,3.21
2324,98.37,96.11,126.48,-62.29,228.52,5.75
2325,135.89,85.26,113.38,-103.02,110.43,3.08
2326,393.77,58.45,77.98,172.42,206.97,2.14
2327,205.06,135.43,150.97,-16.16,133.69,7.59
2328,29.48,30.53,53.06,-60.9,143.81,1.72
2329,235.21,55.11,77.53,-73.35,242.28,2.13
2330,-157.6,19.72,36.26,-220.95,48.15,0.77
2331,97.29,53.8,82.0,-99.53,148.37,2.43
2332,146.87,67.49,81.14,-31.6,86.25,2.05
2333,83.95,51.53,89.42,-2.11,11.9,2.51
2334,262.15,76.2,114.55,89.84,225.45,3.62
2335,250.17,91.44,114.02,-20.79,193.18,6.29
2336,-7449.37,-51.98,0.97,-8103.89,5.82,-2.96
2337,-17.84,13.84,53.38,-99.86,33.18,1.4100000000000001
2338,14.86,64.16,82.86,-96.55,79.16,3.83
2339,83.39,66.62,82.07,-84.05,193.26,3.42
2340,331.73,53.34,67.24,-1.01,449.74,2.26
2341,287.26,50.04,69.08,-101.97,237.75,2.23
2342,-359.61,28.38,52.41,-434.71,2.92,0.85
2343,109.43,103.9,106.75,287.66,219.47,5.23
2344,252.64,145.02,160.64,-74.44,178.36,6.1
2345,152.14,75.7,94.83,-45.93,198.9,3.73
2346,1065.91,42.74,54.86,2067.28,-31.07,2.02
2347,-907.17,17.75,58.53,-1062.96,35.85,1.55
2348,-3.76,42.52,72.34,-103.71,92.87,1.57
2349,274.76,67.99,84.85,-37.69,204.84,2.83
2350,63.31,53.61,73.65,-23.52,164.5,2.79
2351,14.76,47.76,80.17,-77.03,32.99,2.62
2352,288.76,69.5,81.36,458.28,105.53,4.69
2353,85.64,102.9,172.18,-194.02,208.53,9.02
2354,267.2,128.96,132.23,2153.22,380.55,6.91
2355,44.33,36.53,57.74,-97.25,74.51,1.8
2356,208.1,37.95,52.69,54.21,268.02,2.91
2357,110.47,96.74,113.76,-35.4,59.91,3.54
2358,271.25,106.77,125.21,-41.13,268.43,4.65
2359,-2900.57,8.22,31.06,-3272.38,221.9,0.55
2360,86.05,76.83,78.2,8.56,113.21,2.69
2361,167.42,68.44,69.62,-0.84,137.04,1.78
2362,-2044.63,-56.95,-54.45,-2268.28,-22.48,-2.91
2363,31.87,29.33,33.13,-68.14,66.4,1.79
2364,102.16,70.81,75.25,-24.8,123.49,2.67
2365,350.71,35.69,30.8,288.07,133.35,2.19
2366,2158.62,92.13,60.27,1294.57,274.51,3.29
2367,128.35,109.09,112.08,0.2,125.87,4.03
2368,140.42,82.02,81.51,19.52,107.77,4.51
2369,-95.14,30.62,41.88,-210.88,154.66,1.32
2370,830.93,35.78,34.04,621.82,125.9,1.53
2371,70.18,42.67,49.41,-26.35,85.84,3.46
2372,178.96,139.27,125.1,76.08,125.69,6.2
2373,-680.61,46.89,40.62,-658.15,44.08,0.12
2374,400.92,33.98,38.32,70.84,194.19,1.65
2375,92.19,96.65,105.76,-58.47,97.38,5.59
2376,146.21,92.38,93.14,28.01,151.14,3.19
2377,712.64,23.93,28.32,209.22,338.09,0.62
2378,-271.54,38.99,51.22,-258.11,49.94,1.29
2379,-4469.06,-24.39,-22.38,-5022.78,78.86,-0.21
2380,101.41,33.09,35.33,-5.91,106.55,3.07
2381,284.2,69.9,65.99,200.67,59.7,3.43
2382,264.49,64.38,55.11,189.69,114.13,2.39
2383,447.44,17.38,15.16,263.69,236.64,1.38
2384,437.71,17.07,15.91,123.82,373.48,0.88
2385,170.37,99.34,99.7,10.35,155.57,3.87
2386,377.53,9.44,10.12,367.63,130.13,0.68
2387,-5366.88,-41.4,-34.39,-6980.02,-171.21,-0.58
2388,508.82,20.47,19.41,268.82,61.16,0.49
2389,345.38,43.79,42.33,207.0,373.72,1.9500000000000002
2390,361.11,37.37,37.7,36.07,507.87,1.58
2391,99.35,60.76,62.46,6.37,122.04,4.77
2392,382.89,35.62,38.48,292.67,132.67,1.3
2393,-29.46,46.78,53.9,-50.11,-49.91,7.45
2394,74.81,86.85,85.72,26.16,63.02,7.92
2395,49.39,20.66,27.06,12.61,105.48,1.32
2396,140.26,85.78,84.28,18.86,151.93,4.45
2397,14.77,58.73,67.25,-50.52,96.81,2.7
2398,182.57,81.35,79.64,46.72,157.33,5.18
2399,-117.84,37.5,57.88,-140.48,-15.54,3.5300000000000002
2400,140.15,110.17,123.26,-29.97,148.17,4.1
2401,77.46,55.82,57.43,-16.87,30.23,1.6600000000000001
2402,204.68,51.7,44.42,124.49,173.75,1.71
2403,162.62,35.48,33.37,92.05,44.75,2.16
2404,61.72,49.56,50.46,13.93,57.29,1.97
2405,59.49,44.08,56.01,-92.91,123.25,1.72
2406,77.89,57.49,61.11,14.5,70.84,3.22
2407,1787.09,42.99,38.45,1271.44,181.65,1.98
2408,163.88,74.39,86.15,28.0,373.54,3.81
2409,-29.91,39.04,46.09,-94.93,34.36,2.83
2410,186.95,114.96,114.18,60.58,199.82,4.5
2411,87.1,71.86,69.83,552.19,158.35,2.56
2412,73.59,61.0,62.66,7.12,96.51,3.09
2413,258.96,33.33,40.89,45.96,2.63,1.6600000000000001
2414,-67.74,19.07,28.08,-129.13,122.29,1.07
2415,259.76,223.67,216.06,28.5,296.5,8.2
2416,599.89,35.26,50.66,541.69,212.92,1.5899999999999999
2417,-901.2,-78.74,-70.98,-1104.85,-87.87,-1.46
2418,139.35,34.05,35.24,-68.82,118.93,1.12
2419,117.78,105.39,114.32,17.16,64.88,5.95
2420,-2783.5,-25.82,19.47,-3207.52,129.03,-0.87
2421,287.28,72.06,69.68,40.68,224.21,2.3
2422,67.56,130.34,145.66,-123.72,232.58,18.6
2424,133.71,100.93,98.08,24.65,120.98,3.14
2425,1137.42,30.16,34.28,733.78,75.18,1.3599999999999999
2426,206.68,45.82,54.55,-30.32,334.55,1.28
2427,549.59,44.44,39.53,401.29,297.32,2.19
2428,-158.24,29.47,38.29,-226.43,180.21,1.21
2429,94.93,88.06,100.99,-68.93,147.6,2.94
2430,-121.68,50.78,63.53,-215.86,90.92,1.8599999999999999
2431,272.71,66.0,76.96,129.48,183.08,3.2
2432,-2811.6,-28.39,-12.07,-2704.36,79.38,-0.63
2433,190.6,44.3,47.67,-9.1,293.13,3.36
2434,210.43,59.84,62.43,21.56,229.51,2.7800000000000002
2435,387.69,41.19,43.36,-18.78,169.51,2.55
2436,35.53,55.6,62.89,-53.37,159.14,2.85
2437,150.69,86.63,91.83,38.04,208.67,3.85
2438,189.15,38.08,43.93,25.63,107.09,1.83
2439,250.19,77.83,71.28,80.26,215.44,2.79
2440,202.06,101.18,103.92,80.75,114.68,7.8100000000000005
2441,45.8,58.23,66.13,-64.57,65.41,4.37
2442,-358.48,29.11,28.0,-461.78,111.17,0.81
2443,174.76,39.31,40.27,91.87,54.26,1.73
2444,87.23,80.15,89.22,-48.5,87.64,3.56
2445,270.05,45.79,48.1,3.79,184.62,1.73
2446,967.81,29.56,37.07,554.41,125.48,1.34
2447,185.11,92.89,97.89,-28.4,122.0,3.22
2448,107.51,76.64,83.83,-39.15,65.95,5.43
2449,247.23,44.65,45.99,161.48,160.57,2.75
2450,521.06,133.7,132.01,29.77,436.56,5.18
2451,630.8,21.11,19.74,620.0,41.03,0.39
2452,159.3,91.02,97.24,5.74,385.34,4.68
2453,-1270.2,2.89,18.23,-1551.28,86.32,0.7000000000000001
2455,71.49,51.79,55.31,6.34,52.35,1.7000000000000002
2456,1518.37,94.82,94.57,1076.31,628.33,5.2
2457,-119.94,28.28,40.0,-170.77,65.9,1.54
2458,-3782.89,-33.41,-49.87,-5227.58,300.5,1.19
2459,-5551.57,-104.05,-91.07,-5611.71,-67.92,-3.93
2460,611.06,108.04,73.12,269.2,320.14,4.49
2461,121.28,14.64,15.2,21.81,22.6,0.76
2462,255.68,93.49,86.24,121.73,308.9,6.0
2463,2303.17,34.55,44.5,2229.99,46.92,0.96
2464,104.92,38.51,41.26,-141.7,53.78,2.41
2465,46.93,50.79,58.76,-57.48,157.57,3.08
2466,400.18,81.3,53.65,132.18,253.61,4.63
2467,-459.15,37.71,49.22,-374.57,151.12,2.22
2468,-76.59,118.72,112.61,16506.7,84.98,2.36
2469,403.15,66.58,77.49,283.66,233.36,2.61
2470,106.5,102.98,114.45,-74.18,145.99,4.84
2471,141.14,49.55,61.76,-65.96,240.07,1.42
2472,111.82,56.11,70.73,-46.14,134.69,2.95
2473,-1503.59,-20.4,-8.75,-824.28,-31.66,-0.39
2474,2.9699999999999998,31.54,46.88,-108.67,99.22,2.11
2475,363.6,120.38,136.51,-53.09,421.4,5.12
2476,-157.14,27.19,42.48,-224.75,5.51,0.75
2477,193.49,60.42,77.12,-79.73,291.7,2.46
2478,1.6800000000000002,51.86,61.34,-74.84,43.65,3.23
2479,123.08,66.79,72.88,-3.17,189.22,2.4
2480,-1384.91,0.44,16.9,-1297.97,78.77,0.17
2481,39.11,56.9,72.9,-154.56,206.54,1.85
2482,163.51,75.27,88.75,-19.86,127.05,4.87
2483,-461.1,5.33,28.45,-539.77,64.16,0.21
